product_url,product_title,product_price,product_description
https://deuscustoms.eu/products/moto-work-pant-khaki,Moto Work Pant,€139.00 EUR,"Regular Fit Straight Leg Pant With A Centre Leg Crease Detail, Rear Welt Pockets, Button Closure Closure At Waist, Zip Fly, Branded Rear Label, In A Cotton And Nylon Cordura Mix Sateen Fabrication With Garment Wash"
https://deuscustoms.eu/products/imperial-pant-safari,Imperial Pant,€139.00 EUR,"Relaxed Officers Style Pant, Brand Label Above Back Pocket, Front Slash, Back Jet And Front Coin Pockets, Branded Snap At Waistband, Zip Fly, In A Cotton And Cordura Nylon Mix Sateen Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/imperial-pant-pine,Imperial Pant,€139.00 EUR,"Relaxed Officers Style Pant, Brand Label Above Back Pocket, Front Slash, Back Jet And Front Coin Pockets, Branded Snap At Waistband, Zip Fly, In A Cotton And Cordura Nylon Mix Sateen Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/drizzle-rain-pant-black,Drizzle Rain Pant,€169.00 EUR,"Fully Waterproof Taped Seamed Pant, Elasticated Waist, 3 M Reflective Art And Piping At Side Seams, Velcro Hem Adjusters, In A 3m Reflective Nylon Outer Shell With Knitted Waterproof Backing Fabrication."
https://deuscustoms.eu/products/tokyo-coach-navy,Tokyo Coach,€149.00 EUR,
https://deuscustoms.eu/products/venice-coach-navy,Venice Coach,€149.00 EUR,"The Venice Coach is a part of the Deus Ex Machina Classics Collection. This regular fit coach jacket features a Deus Shield print on the front, a Venice address on the back, and a drawcord hem. The perfect windbreaker for whipping up a storm.Fabrication100% Nylon"
https://deuscustoms.eu/products/sandy-cap-tan,Sandy Cap,€39.00 EUR,Shallow fit cap with embroidered patch on front and embroidered logo on back. Cotton canvas fabric with snap adjuster.
https://deuscustoms.eu/products/deck-beanie-forever-blue,Deck Beanie,€39.00 EUR,"Classic Watch Cap Beanie With Branded Label, Double Fold Turnover, Circular Knit Crown Construction, In A Wool And Acrylic Yarn Fabrication"
https://deuscustoms.eu/products/deck-beanie-rhodo,Deck Beanie,€39.00 EUR,"Classic Watch Cap Beanie With Branded Label, Double Fold Turnover, Circular Knit Crown Construction, In A Wool And Acrylic Yarn Fabrication"
https://deuscustoms.eu/products/dyno-beanie-valiant-red,Dyno Beanie,€39.00 EUR,"Classic Fit, Stretchy Rib Knit Beanie With Wide Turn UpCuff, Front Embroidered Patch, In A Acrylic Yarn Plain Knit"
https://deuscustoms.eu/products/deck-beanie-black-copy,Deck Beanie,€34.00 EUR,"Ear coverage optional! The Deck Beanie is a classic watch cap beanie, designed to be rolled up to the tip of the chrome, or down, if the wind’s biting into your ear flaps. The construction’s a mixture of Wool and Acrylic - which not only keeps your cranium warm, but keeps the Deck Beanie in (ship) shape wear after wear."
https://deuscustoms.eu/products/notions-fanny-pack-anthracite,Notions Fanny Pack,€59.00 EUR,"If you’ve ever travelled with a bum bag/fanny pack/whatever you wanna call them, then we don’t need to sell you on how effective they are in keeping your valuables accounted for. And if you’re one of the millions affected by “loser syndrome” (as in, the predisposition to losing things) then the Notions Fanny Pack is your solution. There’s all the compartments for the things you can imagine, and it’s constructed using a durable, 100% Nylon fabrication."
https://deuscustoms.eu/products/jewlie-coverall-black-acid-stonewash,Jewlie Coverall,€104.30 EUR,"Acid wash, overalls? Yes, it’s 2024 and anything’s possible, including turning a much-loved workwear classic into a fashion-forward wardrobe anchor. The Jewlie is just as comfortable in the garden as it is in the office, and the possibilities for dressing them up, down or sideways is infinite. Relaxed overall fit, straight legs andFabrication13oz 100% Cotton Denim"
https://deuscustoms.eu/products/thread-surf-cap-wave-ride,Thread Surf Cap,€39.00 EUR,"The Thread Surf Cap is a classic dad cap with a technical edge. Whether you’re swinging a club, disguising a shocking hair day or just trying to keep the sun out of your peepers, switch it up with the Thread Surf. Six panels, three shades, 100% Nylon fabrication."
https://deuscustoms.eu/products/big-fella-swim-short-wave-ride,Big Fella Swim Short,€62.30 EUR,
https://deuscustoms.eu/products/sandbar-acid-short-ocean,Sandbar Acid Short,€55.30 EUR,"If you can do it on a sunny weekend, you can do it in the Sandbar Acid Shorts. And whether you’re hitting fuzzy greens, burning green or trying to reach the green, do it in an effortless, 16 inch style. Pockets for your valuables and a lazy drawstring waist to keep things secure.Model is 183cm tall and wears size medium."
https://deuscustoms.eu/products/surf-shop-tote-anthracite,Surf Shop Tote,€69.00 EUR,
https://deuscustoms.eu/products/natalie-short-black,Natalie Short,€69.30 EUR,N/A
https://deuscustoms.eu/products/canvas-irene-skirt-natural,Canvas Irene Skirt,€69.30 EUR,"The¬†Canvas Irene Skirt is a part of the Deus Ex Machina 2022¬†Women's Spring Capsule Collection.This¬†relaxed fit¬†skirt¬†features:‚óè¬†Work wear branded label on back pocket‚óè¬†Zip fly and metal shank button waist closure‚óè¬†2 back patch‚óè¬†Front slash pockets‚óè 100% cotton bull twill fabrication‚óè¬†Heavy enzyme stone washDesigned and tested at the Deus House of Simple Pleasures, Camperdown, Sydney."
https://deuscustoms.eu/products/ofr-pant-tobacco,Ofr Pant,€97.30 EUR,"The OFR Pant is the MVP of any wardrobe because they never call in sick or clash with anything else involved in your fit. Relaxed without looking baggy, the OFR pants come in two universal shades (black and tobacco) and will soften and fade with age.Fabrication100% Dry Waxed Cotton Canvas"
https://deuscustoms.eu/products/patron-fleece-bomber-vintage-white,Patron Fleece Bomber,€132.30 EUR,"Ah America. Sure, there’s a boatload of stuff from the land of the (soon to be maybe not so) free that we could’ve done without, but we can’t deny our love for a clean Varsity  Bomber. The Patron Fleece Bomber is like the Varsity jacket from the flyest high school the 50 States can muster, embalmed in a 100% recycled Cotton Fleece dream.FabricationHeavy Enzyme Stone Wash 450gm 100% Recycled Cotton Loop Back Fleece."
https://deuscustoms.eu/products/supporter-zip-hoodie-mandarin-red,Supporter Zip Hoodie,€104.30 EUR,
https://deuscustoms.eu/products/skelter-coin-pouch-dusty-blue,Skelter Coin Pouch,€34.00 EUR,100% nylon coin pouch with zip pocket and D-ringDimensions:13.5cm X 9cm
https://deuscustoms.eu/products/hinterlands-day-pack-khaki,Hinterlands Day Pack,€99.00 EUR,
https://deuscustoms.eu/products/hinterlands-tote-bag-dusty-blue,Hinterlands Tote Bag,€79.00 EUR,"Shop Tote With Branded Woven Label, InternalCompartments And Pocketing, 100% Nylon FabricationAnd Cotton Webbing HandlesDimensions:37cm Height X 49cm Wide X 17cm Depth"
https://deuscustoms.eu/products/wayfarer-cordura-backpack-anthracite,Wayfarer Cordura Backpack,€179.00 EUR,
https://deuscustoms.eu/products/wayfarer-cordura-backpack-oil-green,Wayfarer Cordura Backpack,€179.00 EUR,
https://deuscustoms.eu/products/shop-cordura-tote-anthracite,Shop Cordura Tote,€79.00 EUR,
https://deuscustoms.eu/products/riptide-smock-jacket-black,Riptide Smock Jacket,€249.00 EUR,"The Riptide Smock is our take on some classic technical jackets, fit for roadmen (black)  and twitchers alike (sage green) alike. If you need a technical edge to ward off howling onshores and summer showers then look no further. The Riptide is a relaxed smock style  anorak with aqua seals at the zips and neck, adjustable hood and hems, and 100% Nylon Cordura fabrication."
https://deuscustoms.eu/products/burly-cargo-pant-mid-black,Burly Cargo Pant,€97.30 EUR,"The Burly Cargo pants are aptly named, because they’re sturdy as hell and aren’t going  anywhere. The fit’s oversized without looking like a 90s parody, they’ve got pockets for whatever you’re transporting, and the acid wash finish is a lovely contrast to the endless blue denim and tan pants out there."
https://deuscustoms.eu/products/onshore-cargo-pant-black,Onshore Cargo Pant,€104.30 EUR,"Relaxed Fit Cargo Pant With Brand Label Above Back Pocket Side Leg Double Entry Snap Button Closure Pockets, Secure Side Leg Zip Pocket, Back Pockets With Snap Button Closure, Zip Fly, D-Ring At Front Belt Loop, Hem Draw Cord Adjusters, Polyester Mesh Pocket Bags, In 88% Cotton 12% Cordura Ripstop Fabrication With Garment Wash"
https://deuscustoms.eu/products/og-107-cordura-short-oil-green,Og 107 Cordura Short,€90.30 EUR,"Cargo shorts got a bad rap for a while there, but thankfully they’re back to stay. Because  they’re so damn useful and universally wearable. The Cordura shorts are our take on the  ultimate blend of workwear and military tailoring - relaxed fit, adjustable at the side and  made from the magic blend of Cotton (88%) and Cordura (12%)."
https://deuscustoms.eu/products/sandbar-acid-short-mesh-mimosa-gold,Sandbar Acid Short (Mesh),€55.30 EUR,
https://deuscustoms.eu/products/gaffer-polo-dirty-white,Gaffer Polo,€79.00 EUR,"‘Polo’ shirts cause many to flee for higher ground, but a tasteful version is a great way to navigate summer. Youcouldwear the Gaffer for nine holes, sure. But ditto interviews, bar hopping, dates (court or otherwise).Fabrication280gm 100% Recycled Cotton JerseyFits Oversized"
https://deuscustoms.eu/products/wenders-shirt-light-wash-chambray,Wenders Shirt,€69.30 EUR,
https://deuscustoms.eu/products/aquatic-baby-tee-delicate-blue,Aquatic Baby Tee,€34.30 EUR,
https://deuscustoms.eu/products/emphatic-wave-tee-dirty-white,Emphatic Wave Tee,€69.00 EUR,"Loose fit tee with front print, 220gsm recycled cotton jersey with heavy enzyme stonewash."
https://deuscustoms.eu/products/palo-alto-shirt-bleach-stonewash,Palo Alto Shirt,€109.00 EUR,"Oversized Fit Long Sleeve Twill Shirt, Corozo Nut Button Centre Front Closure, Front Patch Pockets, In A Cotton Twill Fabrication With A Heavy Enzyme Bleach Stone Wash"
https://deuscustoms.eu/products/september-denim-jacket-natural,September Denim Jacket,€139.00 EUR,"Relaxed Fit Denim Twill Work Wear Style Jacket Centre Front, Chest Patch Pockets, Cuffs And Hem With Snap Button Closure, Lower Jet Opening Pockets, Cotton Twill Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/september-denim-jacket-dark-indigo,September Denim Jacket,€139.00 EUR,"Relaxed Fit Denim Twill Work Wear Style Jacket Centre Front, Chest Patch Pockets, Cuffs And Hem With Snap Button Closure, Lower Jet Opening Pockets, Cotton Twill Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/vacay-cord-shirt-dirty-white-fw24,Vacay Cord Shirt,€129.00 EUR,"Buffalo Bill’s first choice in resort wear, the Vacay Cord Shirt is a supremely comfortable and endlessly versatile garment. Classic cut long sleeve shirt featuring double chest pockets, constructed from a just-enough-stretch cotton/elastane mix corduroy with heavy enzyme stone wash."
https://deuscustoms.eu/products/big-fella-denim-pant-natural,Big Fella Denim Pant,€139.00 EUR,"Relaxed Fit Pant With Zip Fly And Shank Button Closure, Branded Label On Back Pocket, Front Slash, Back Patch And Carpenter Pockets And Hammer Loop Detail, In A  Cotton 13.5 Oz Denim Fabrication With A Rinse Wash"
https://deuscustoms.eu/products/divine-spark-long-sleeve-tee-vintage-white,Divine Spark Long Sleeve Tee,€99.00 EUR,"Unisex Oversized Fit Ls T-Shirt With Front And Back Prints, 280gm Recycled Cotton Rugby Jersey Fabrication With A Heavy Enzyme Stone Wash"
https://deuscustoms.eu/products/ricos-boardshort-black,Ricos Boardshort,€69.30 EUR,"These Ricos were made for surfing and that’s just what they’ll do! Passable at any lineup  on god’s green earth (provided it’s warm enough), don’t let their covert shell fool you - they  got all the tech you need. Hanging at the perfect surf length - 17 inches - the Ricos have  an Aquaseal back zip pocket and are constructed from a Nylon/Cordura fabrication with  just a touch of Elastance."
https://deuscustoms.eu/products/coast-tote-bag-moroccan-blue,Coast Tote Bag,€69.00 EUR,"The Friday of bags, as in not quite a weekender but still sure to contain a good time. Cotton canvas tote bag with embroidery on front and woven label on back. Features reinforced base panelling, cotton webbing handles, internal hang pocket and one zipped pocket.Dimensions: W 21""x H 16.5"""
https://deuscustoms.eu/products/double-up-tee-deep-blue,Double Up Tee,€48.30 EUR,
https://deuscustoms.eu/products/layback-polo-deep-blue,Layback Polo,€62.30 EUR,
https://deuscustoms.eu/products/primal-baby-tee-caviar,Primal Baby Tee,€34.30 EUR,"Deus since records began! The Primal Tee is a little Celtic appropriation (up the Celts!), but who doesn’t love ancient runes and swooshy type? Straight from the Deus Dept of Something Slightly Different, the Primal Baby is fitted, features print of the season on the front and is even constructed fromFabrication100% Organic Cotton."
https://deuscustoms.eu/products/alyssa-tank-caviar,Alyssa Tank,€34.30 EUR,"The simplest, and best (based on rotation) thing in your wardrobe is undoubtedly an unsung hero like the tank, and if you’re looking for the universal garment to save a million outfits then look no further. The tank comes in light and dark and is made from recycled cotton with just a hint of elastane to give it some stretch.Fabrication98% Cotton Jersey2% Elastane"
https://deuscustoms.eu/products/old-house-tee-black,Old House Tee,€69.00 EUR,
